id,product-name,console-name,price-in-pennies,include-string,condition-string,sku,notes,cost-basis-in-pennies,quantity,date-entered,folder
8321690,Roto Stick [Poke Ball] #127,Pokemon Prismatic Evolutions,181,Ungraded,Normal wear,,,0,1,2025-02-26,
889865,Galarian Darmanitan VMAX #187,Pokemon Vivid Voltage,600,Ungraded,Normal wear,,,0,1,2025-02-26,
8321640,Houndour [Poke Ball] #62,Pokemon Prismatic Evolutions,212,Ungraded,Normal wear,,,0,1,2025-02-26,
2253929,Tornadus V #124,Pokemon Chilling Reign,165,Ungraded,Normal wear,,,0,1,2025-02-26,
6277066,Wigglytuff #147,Pokemon Paldean Fates,307,Ungraded,Normal wear,,,0,1,2025-02-26,
5809576,Mew ex #193,Pokemon Scarlet & Violet 151,2042,Ungraded,Normal wear,,,0,1,2025-02-26,
4080758,Gengar #TG06,Pokemon Lost Origin,1790,Ungraded,Normal wear,,,0,1,2025-02-26,
4050114,Kyurem VMAX #197,Pokemon Lost Origin,750,Ungraded,Normal wear,,,0,1,2025-02-26,
2336153,Dhelmise V #187,Pokemon Sword & Shield,300,Ungraded,Normal wear,,,0,1,2025-02-26,
2512894,Medicham V #83,Pokemon Evolving Skies,149,Ungraded,Normal wear,,,0,1,2025-02-26,
887267,Rose #189,Pokemon Darkness Ablaze,250,Ungraded,Normal wear,,,0,1,2025-02-26,
5953036,Gimmighoul #198,Pokemon Paradox Rift,988,Ungraded,Normal wear,,,0,1,2025-02-26,
6495639,Meltan #179,Pokemon Temporal Forces,400,Ungraded,Normal wear,,,0,1,2025-02-26,
8321674,Explorer's Guidance [Poke Ball] #107,Pokemon Prismatic Evolutions,239,Ungraded,Normal wear,,,0,1,2025-02-26,
4933862,Gardevoir ex #86,Pokemon Scarlet & Violet,164,Ungraded,Normal wear,,,0,1,2025-02-26,
7418647,Orthworm ex #162,Pokemon Stellar Crown,214,Ungraded,Normal wear,,,0,1,2025-02-26,
8244606,Pecharunt ex #163,Pokemon Prismatic Evolutions,3809,Ungraded,Normal wear,,,0,1,2025-02-26,
807059,Cramorant V #155,Pokemon Sword & Shield,202,Ungraded,Normal wear,,,0,1,2025-02-26,
5605540,Toedscruel ex #22,Pokemon Obsidian Flames,172,Ungraded,Normal wear,,,0,1,2025-02-26,
2253924,Blissey V #119,Pokemon Chilling Reign,201,Ungraded,Normal wear,,,0,1,2025-02-26,
842015,Orbeetle V #20,Pokemon Vivid Voltage,136,Ungraded,Normal wear,,,0,1,2025-02-26,
8321648,Dreepy [Poke Ball] #71,Pokemon Prismatic Evolutions,577,Ungraded,Normal wear,,,0,1,2025-02-26,
887719,Beauty #181,Pokemon Vivid Voltage,399,Ungraded,Normal wear,,,0,1,2025-02-26,
3216319,Mimikyu V #TG16,Pokemon Brilliant Stars,2570,Ungraded,Normal wear,,,0,1,2025-02-26,
4637042,Elesa's Sparkle #147,Pokemon Crown Zenith,1394,Ungraded,Normal wear,,,0,1,2025-02-26,
4050116,Aerodactyl VSTAR #199,Pokemon Lost Origin,1000,Ungraded,Normal wear,,,0,1,2025-02-26,
4277105,Mawile V #TG17,Pokemon Silver Tempest,627,Ungraded,Normal wear,,,0,1,2025-02-26,
807292,Tapu Koko V #72,Pokemon Sword & Shield,150,Ungraded,Normal wear,,,0,1,2025-02-26,
8321563,Furfrou [Master Ball] #88,Pokemon Prismatic Evolutions,693,Ungraded,Normal wear,,,0,1,2025-02-26,
5287483,Heracross #194,Pokemon Paldea Evolved,1962,Ungraded,Normal wear,,,0,1,2025-02-26,
8244617,Kieran #174,Pokemon Prismatic Evolutions,3796,Ungraded,Normal wear,,,0,1,2025-02-26,
4637065,Toxtricity #GG09,Pokemon Crown Zenith,190,Ungraded,Normal wear,,,0,1,2025-02-26,
7800240,Clobbopus #207,Pokemon Surging Sparks,750,Ungraded,Normal wear,,,0,1,2025-02-26,
3666994,Mewtwo V #30,Pokemon Go,317,Ungraded,Normal wear,,,0,1,2025-02-26,
7108752,Pecharunt ex #95,Pokemon Shrouded Fable,2269,Ungraded,Normal wear,,,0,1,2025-02-26,
4050099,Drapion V #182,Pokemon Lost Origin,364,Ungraded,Normal wear,,,0,1,2025-02-26,
6775707,Sinistcha ex #189,Pokemon Twilight Masquerade,248,Ungraded,Normal wear,,,0,1,2025-02-26,
4080768,Pikachu V #TG16,Pokemon Lost Origin,4331,Ungraded,Normal wear,,,0,1,2025-02-26,
6495583,Raging Bolt ex #123,Pokemon Temporal Forces,379,Ungraded,Normal wear,,,0,1,2025-02-26,
7418656,Briar #171,Pokemon Stellar Crown,2185,Ungraded,Normal wear,,,0,1,2025-02-26,
5605717,Ninetales #199,Pokemon Obsidian Flames,3499,Ungraded,Normal wear,,,0,1,2025-02-26,
7108739,Okidogi ex #82,Pokemon Shrouded Fable,426,Ungraded,Normal wear,,,0,1,2025-02-26,
3188398,Marnie's Pride #171,Pokemon Brilliant Stars,1175,Ungraded,Normal wear,,,0,1,2025-02-26,
5287533,Paldean Clodsire ex #244,Pokemon Paldea Evolved,267,Ungraded,Normal wear,,,0,1,2025-02-26,
5605652,Houndoom ex #134,Pokemon Obsidian Flames,238,Ungraded,Normal wear,,,0,1,2025-02-26,
8321564,Hawlucha [Master Ball] #89,Pokemon Prismatic Evolutions,600,Ungraded,Normal wear,,,0,1,2025-02-26,
4050109,Iscan #192,Pokemon Lost Origin,211,Ungraded,Normal wear,,,0,1,2025-02-26,
4636918,Simisear V #22,Pokemon Crown Zenith,170,Ungraded,Normal wear,,,0,1,2025-02-26,
842094,Coalossal VMAX #99,Pokemon Vivid Voltage,183,Ungraded,Normal wear,,,0,1,2025-02-26,
2513009,Copycat #200,Pokemon Evolving Skies,319,Ungraded,Normal wear,,,0,1,2025-02-26,
807279,Snorlax V #141,Pokemon Sword & Shield,400,Ungraded,Normal wear,,,0,1,2025-02-26,
887200,Eternatus VMAX #117,Pokemon Darkness Ablaze,400,Ungraded,Normal wear,,,0,1,2025-02-26,
8244478,Espeon ex #34,Pokemon Prismatic Evolutions,551,Ungraded,Normal wear,,,0,1,2025-02-26,
4637085,Bidoof #GG29,Pokemon Crown Zenith,382,Ungraded,Normal wear,,,0,1,2025-02-26,
3188247,Entei V #22,Pokemon Brilliant Stars,251,Ungraded,Normal wear,,,0,1,2025-02-26,
6277070,Natu #151,Pokemon Paldean Fates,375,Ungraded,Normal wear,,,0,1,2025-02-26,
1673290,Corviknight VMAX #110,Pokemon Battle Styles,299,Ungraded,Normal wear,,,0,1,2025-02-26,
886821,Dragapult V #92,Pokemon Rebel Clash,200,Ungraded,Normal wear,,,0,1,2025-02-26,
5605674,Revavroom ex #156,Pokemon Obsidian Flames,194,Ungraded,Normal wear,,,0,1,2025-02-26,
3489666,Origin Forme Palkia V #167,Pokemon Astral Radiance,5377,Ungraded,Normal wear,,,0,1,2025-02-26,
5953070,Gholdengo ex #231,Pokemon Paradox Rift,700,Ungraded,Normal wear,,,0,1,2025-02-26,
807032,Celebi V #1,Pokemon Sword & Shield,200,Ungraded,Normal wear,,,0,1,2025-02-26,
1341587,Arctovish #SV037,Pokemon Shining Fates,259,Ungraded,Normal wear,,,0,1,2025-02-26,
6775690,Poltchageist #171,Pokemon Twilight Masquerade,339,Ungraded,Normal wear,,,0,1,2025-02-26,
7800277,Drayton #244,Pokemon Surging Sparks,1581,Ungraded,Normal wear,,,0,1,2025-02-26,
7108695,Fezandipiti ex #38,Pokemon Shrouded Fable,781,Ungraded,Normal wear,,,0,1,2025-02-26,
2336176,Ordinary Rod #215,Pokemon Sword & Shield,499,Ungraded,Normal wear,,,0,1,2025-02-26,
6775705,Chansey #187,Pokemon Twilight Masquerade,3468,Ungraded,Normal wear,,,0,1,2025-02-26,
8244525,Lugia ex #82,Pokemon Prismatic Evolutions,496,Ungraded,Normal wear,,,0,1,2025-02-26,
1341571,Galarian Mr. Rime #SV021,Pokemon Shining Fates,249,Ungraded,Normal wear,,,0,1,2025-02-26,
5287526,Bellibolt ex #237,Pokemon Paldea Evolved,250,Ungraded,Normal wear,,,0,1,2025-02-26,
6495624,Grotle #164,Pokemon Temporal Forces,1075,Ungraded,Normal wear,,,0,1,2025-02-26,
4933991,Klawf #217,Pokemon Scarlet & Violet,553,Ungraded,Normal wear,,,0,1,2025-02-26,
7800276,Clemont's Quick Wit #243,Pokemon Surging Sparks,1829,Ungraded,Normal wear,,,0,1,2025-02-26,
4050010,Aerodactyl VSTAR #93,Pokemon Lost Origin,186,Ungraded,Normal wear,,,0,1,2025-02-26,
2253982,Galarian Slowking V #178,Pokemon Chilling Reign,483,Ungraded,Normal wear,,,0,1,2025-02-26,
4934021,Koraidon ex #247,Pokemon Scarlet & Violet,1729,Ungraded,Normal wear,,,0,1,2025-02-26,
7418629,Ledian #144,Pokemon Stellar Crown,450,Ungraded,Normal wear,,,0,1,2025-02-26,
6277158,Penny #239,Pokemon Paldean Fates,1943,Ungraded,Normal wear,,,0,1,2025-02-26,
4934000,Magnezone ex #226,Pokemon Scarlet & Violet,301,Ungraded,Normal wear,,,0,1,2025-02-26,
5953071,Altaria ex #232,Pokemon Paradox Rift,316,Ungraded,Normal wear,,,0,1,2025-02-26,
1341663,Toxtricity VMAX #SV113,Pokemon Shining Fates,300,Ungraded,Normal wear,,,0,1,2025-02-26,
3188380,Lumineon V #156,Pokemon Brilliant Stars,1461,Ungraded,Normal wear,,,0,1,2025-02-26,
1341642,Duraludon #SV092,Pokemon Shining Fates,309,Ungraded,Normal wear,,,0,1,2025-02-26,
5809566,Charizard ex #183,Pokemon Scarlet & Violet 151,4000,Ungraded,Normal wear,,,0,1,2025-02-26,
4050134,Lost Vacuum #217,Pokemon Lost Origin,499,Ungraded,Normal wear,,,0,1,2025-02-26,
4934019,Gardevoir ex #245,Pokemon Scarlet & Violet,5075,Ungraded,Normal wear,,,0,1,2025-02-26,
7108749,Fezandipiti ex #92,Pokemon Shrouded Fable,4195,Ungraded,Normal wear,,,0,1,2025-02-26,
5287524,Quaquaval ex #235,Pokemon Paldea Evolved,315,Ungraded,Normal wear,,,0,1,2025-02-26,
5953089,Sandy Shocks ex #250,Pokemon Paradox Rift,1100,Ungraded,Normal wear,,,0,1,2025-02-26,
6277100,Murkrow #181,Pokemon Paldean Fates,399,Ungraded,Normal wear,,,0,1,2025-02-26,
8244616,Janine's Secret Art #173,Pokemon Prismatic Evolutions,3788,Ungraded,Normal wear,,,0,1,2025-02-26,
5952978,Altaria ex #140,Pokemon Paradox Rift,161,Ungraded,Normal wear,,,0,1,2025-02-26,
6769702,Buddy-Buddy Poffin #223,Pokemon Twilight Masquerade,2050,Ungraded,Normal wear,,,0,1,2025-02-26,
8321625,Scream Tail [Poke Ball] #42,Pokemon Prismatic Evolutions,201,Ungraded,Normal wear,,,0,1,2025-02-26,
6495613,Master Ball #153,Pokemon Temporal Forces,300,Ungraded,Normal wear,,,0,1,2025-02-26,
4933980,Wiglett #206,Pokemon Scarlet & Violet,656,Ungraded,Normal wear,,,0,1,2025-02-26,
4637012,Stoutland V #116,Pokemon Crown Zenith,162,Ungraded,Normal wear,,,0,1,2025-02-26,
6775687,Pinsir #168,Pokemon Twilight Masquerade,1390,Ungraded,Normal wear,,,0,1,2025-02-26,
2513181,Sylveon V #183,Pokemon Evolving Skies,1699,Ungraded,Normal wear,,,0,1,2025-02-26,
1673345,Victini VMAX #165,Pokemon Battle Styles,985,Ungraded,Normal wear,,,0,1,2025-02-26,
6775688,Sunflora #169,Pokemon Twilight Masquerade,541,Ungraded,Normal wear,,,0,1,2025-02-26,
6775711,Palafin ex #193,Pokemon Twilight Masquerade,253,Ungraded,Normal wear,,,0,1,2025-02-26,
1341668,Ditto V #SV118,Pokemon Shining Fates,395,Ungraded,Normal wear,,,0,1,2025-02-26,
7800283,Gravity Mountain #250,Pokemon Surging Sparks,1236,Ungraded,Normal wear,,,0,1,2025-02-26,
7800260,Slaking ex #227,Pokemon Surging Sparks,250,Ungraded,Normal wear,,,0,1,2025-02-26,
5809549,Charmander #168,Pokemon Scarlet & Violet 151,5200,Ungraded,Normal wear,,,0,1,2025-02-26,
6277139,Noivern ex #220,Pokemon Paldean Fates,264,Ungraded,Normal wear,,,0,1,2025-02-26,
6277051,Raichu #132,Pokemon Paldean Fates,950,Ungraded,Normal wear,,,0,1,2025-02-26,
5287552,Ting-Lu ex #263,Pokemon Paldea Evolved,947,Ungraded,Normal wear,,,0,1,2025-02-26,
2771281,Genesect V #255,Pokemon Fusion Strike,1913,Ungraded,Normal wear,,,0,1,2025-02-26,
8329887,Area Zero Underdepths [Poke Ball] #94,Pokemon Prismatic Evolutions,199,Ungraded,Normal wear,,,0,1,2025-02-26,
8321503,Leafeon [Master Ball] #5,Pokemon Prismatic Evolutions,5510,Ungraded,Normal wear,,,0,1,2025-02-26,
6495650,Wugtrio ex #190,Pokemon Temporal Forces,247,Ungraded,Normal wear,,,0,1,2025-02-26,
3508402,Galarian Obstagoon #TG10,Pokemon Astral Radiance,199,Ungraded,Normal wear,,,0,1,2025-02-26,
4050112,Thorton #195,Pokemon Lost Origin,424,Ungraded,Normal wear,,,0,1,2025-02-26,
2336161,Cramorant V #198,Pokemon Sword & Shield,260,Ungraded,Normal wear,,,0,1,2025-02-26,
886930,Frosmoth #204,Pokemon Rebel Clash,994,Ungraded,Normal wear,,,0,1,2025-02-26,
4637100,Mewtwo VSTAR #GG44,Pokemon Crown Zenith,12000,Ungraded,Normal wear,,,0,1,2025-02-26,
7800247,Braviary #214,Pokemon Surging Sparks,944,Ungraded,Normal wear,,,0,1,2025-02-26,
4277107,Corviknight VMAX #TG19,Pokemon Silver Tempest,670,Ungraded,Normal wear,,,0,1,2025-02-26,
8244605,Roaring Moon ex #162,Pokemon Prismatic Evolutions,19873,Ungraded,Normal wear,,,0,1,2025-02-26,
7418630,Lileep #145,Pokemon Stellar Crown,503,Ungraded,Normal wear,,,0,1,2025-02-26,
4080760,Hisuian Arcanine #TG08,Pokemon Lost Origin,313,Ungraded,Normal wear,,,0,1,2025-02-26,
5287517,Farigiraf #228,Pokemon Paldea Evolved,895,Ungraded,Normal wear,,,0,1,2025-02-26,
7108723,Houndoom #66,Pokemon Shrouded Fable,3944,Ungraded,Normal wear,,,0,1,2025-02-26,
5873367,Mew Ex [Metal] #205,Pokemon Scarlet & Violet 151,1002,Ungraded,Normal wear,,,0,1,2025-02-26,
6769645,Unfair Stamp #165,Pokemon Twilight Masquerade,347,Ungraded,Normal wear,,,0,1,2025-02-26,
8321501,Pinsir [Master Ball] #3,Pokemon Prismatic Evolutions,720,Ungraded,Normal wear,,,0,1,2025-02-26,
886923,Dragapult VMAX #197,Pokemon Rebel Clash,1300,Ungraded,Normal wear,,,0,1,2025-02-26,
4637074,Magnezone #GG18,Pokemon Crown Zenith,300,Ungraded,Normal wear,,,0,1,2025-02-26,
4277099,Altaria #TG11,Pokemon Silver Tempest,400,Ungraded,Normal wear,,,0,1,2025-02-26,
1341595,Dracozolt #SV045,Pokemon Shining Fates,296,Ungraded,Normal wear,,,0,1,2025-02-26,
8321668,Black Belt's Training [Poke Ball] #97,Pokemon Prismatic Evolutions,197,Ungraded,Normal wear,,,0,1,2025-02-26,
6495568,Farigiraf ex #108,Pokemon Temporal Forces,137,Ungraded,Normal wear,,,0,1,2025-02-26,
2253814,Celebi VMAX #8,Pokemon Chilling Reign,332,Ungraded,Normal wear,,,0,1,2025-02-26,
5287553,Squawkabilly ex #264,Pokemon Paldea Evolved,1055,Ungraded,Normal wear,,,0,1,2025-02-26,
6495633,Relicanth #173,Pokemon Temporal Forces,660,Ungraded,Normal wear,,,0,1,2025-02-26,
5953095,Parasol Lady #255,Pokemon Paradox Rift,1924,Ungraded,Normal wear,,,0,1,2025-02-26,
8321623,Aromatisse [Poke Ball] #39,Pokemon Prismatic Evolutions,225,Ungraded,Normal wear,,,0,1,2025-02-26,
836898,Alcremie VMAX #23,Pokemon Champion's Path,300,Ungraded,Normal wear,,,0,1,2025-02-26,
5953023,Toedscruel #185,Pokemon Paradox Rift,825,Ungraded,Normal wear,,,0,1,2025-02-26,
8244602,Sandy Shocks ex #159,Pokemon Prismatic Evolutions,3738,Ungraded,Normal wear,,,0,1,2025-02-26,
887713,Drapion V #175,Pokemon Vivid Voltage,256,Ungraded,Normal wear,,,0,1,2025-02-26,
4277302,Skuntank V #181,Pokemon Silver Tempest,713,Ungraded,Normal wear,,,0,1,2025-02-26,
3489598,Darkrai VSTAR #99,Pokemon Astral Radiance,225,Ungraded,Normal wear,,,0,1,2025-02-26,
7418644,Galvantula ex #159,Pokemon Stellar Crown,431,Ungraded,Normal wear,,,0,1,2025-02-26,
6277130,Flamigo #211,Pokemon Paldean Fates,397,Ungraded,Normal wear,,,0,1,2025-02-26,
2336164,Professor's Research #201,Pokemon Sword & Shield,399,Ungraded,Normal wear,,,0,1,2025-02-26,
2254003,Celebi VMAX #199,Pokemon Chilling Reign,1072,Ungraded,Normal wear,,,0,1,2025-02-26,
4050092,Magnezone V #175,Pokemon Lost Origin,259,Ungraded,Normal wear,,,0,1,2025-02-26,
4637016,Greedent V #120,Pokemon Crown Zenith,132,Ungraded,Normal wear,,,0,1,2025-02-26,
8321612,Seaking [Poke Ball] #21,Pokemon Prismatic Evolutions,187,Ungraded,Normal wear,,,0,1,2025-02-26,
2771297,Gengar VMAX #271,Pokemon Fusion Strike,56732,Ungraded,Normal wear,,,0,1,2025-02-26,
5809565,Venusaur ex #182,Pokemon Scarlet & Violet 151,1483,Ungraded,Normal wear,,,0,1,2025-02-26,
1673338,Bruno #158,Pokemon Battle Styles,331,Ungraded,Normal wear,,,0,1,2025-02-26,
7800225,Exeggcute #192,Pokemon Surging Sparks,1201,Ungraded,Normal wear,,,0,1,2025-02-26,
4277309,Brandon #188,Pokemon Silver Tempest,642,Ungraded,Normal wear,,,0,1,2025-02-26,
8321540,Umbreon [Master Ball] #59,Pokemon Prismatic Evolutions,24000,Ungraded,Normal wear,,,0,1,2025-02-26,
842122,Aegislash VMAX #127,Pokemon Vivid Voltage,163,Ungraded,Normal wear,,,0,1,2025-02-26,
6277044,Veluza #125,Pokemon Paldean Fates,299,Ungraded,Normal wear,,,0,1,2025-02-26,
1673297,Stoutland V #117,Pokemon Battle Styles,173,Ungraded,Normal wear,,,0,1,2025-02-26,
3216077,Dusknoir #TG06,Pokemon Brilliant Stars,199,Ungraded,Normal wear,,,0,1,2025-02-26,
8321532,Pupitar [Master Ball] #48,Pokemon Prismatic Evolutions,1071,Ungraded,Normal wear,,,0,1,2025-02-26,
5953037,Groudon #199,Pokemon Paradox Rift,9300,Ungraded,Normal wear,,,0,1,2025-02-26,
6277042,Finizen #123,Pokemon Paldean Fates,450,Ungraded,Normal wear,,,0,1,2025-02-26,
8321665,Amarys [Poke Ball] #93,Pokemon Prismatic Evolutions,251,Ungraded,Normal wear,,,0,1,2025-02-26,
3508396,Kingdra #TG03,Pokemon Astral Radiance,499,Ungraded,Normal wear,,,0,1,2025-02-26,
6277134,Alakazam ex #215,Pokemon Paldean Fates,462,Ungraded,Normal wear,,,0,1,2025-02-26,
4080769,Pikachu VMAX #TG17,Pokemon Lost Origin,5500,Ungraded,Normal wear,,,0,1,2025-02-26,
887460,Grapploct V #32,Pokemon Champion's Path,173,Ungraded,Normal wear,,,0,1,2025-02-26,
7418660,Bravery Charm #175,Pokemon Stellar Crown,1099,Ungraded,Normal wear,,,0,1,2025-02-26,
4277311,Furisode Girl #190,Pokemon Silver Tempest,566,Ungraded,Normal wear,,,0,1,2025-02-26,
4080770,Enamorus V #TG18,Pokemon Lost Origin,600,Ungraded,Normal wear,,,0,1,2025-02-26,
1341542,Ball Guy #65 ,Pokemon Shining Fates,299,Ungraded,Normal wear,,,0,1,2025-02-26,
7800285,Jet Energy #252,Pokemon Surging Sparks,1299,Ungraded,Normal wear,,,0,1,2025-02-26,
8321510,Pyroar [Master Ball] #16,Pokemon Prismatic Evolutions,565,Ungraded,Normal wear,,,0,1,2025-02-26,
2513031,Copycat #222,Pokemon Evolving Skies,498,Ungraded,Normal wear,,,0,1,2025-02-26,
6775699,Hisuian Growlithe #181,Pokemon Twilight Masquerade,2024,Ungraded,Normal wear,,,0,1,2025-02-26,
4637107,Hisuian Samurott V #GG51,Pokemon Crown Zenith,895,Ungraded,Normal wear,,,0,1,2025-02-26,
7108719,Poke Vital A #62,Pokemon Shrouded Fable,188,Ungraded,Normal wear,,,0,1,2025-02-26,
842160,Alakazam V #172,Pokemon Vivid Voltage,349,Ungraded,Normal wear,,,0,1,2025-02-26,
4637110,Zamazenta V #GG54,Pokemon Crown Zenith,1161,Ungraded,Normal wear,,,0,1,2025-02-26,
4277295,Omastar V #174,Pokemon Silver Tempest,299,Ungraded,Normal wear,,,0,1,2025-02-26,
3489516,Hisuian Lilligant VSTAR #18,Pokemon Astral Radiance,215,Ungraded,Normal wear,,,0,1,2025-02-26,
1341554,Grookey #SV004,Pokemon Shining Fates,219,Ungraded,Normal wear,,,0,1,2025-02-26,
2771115,Pikachu V #86,Pokemon Fusion Strike,199,Ungraded,Normal wear,,,0,1,2025-02-26,
8321535,Hippopotas [Master Ball] #52,Pokemon Prismatic Evolutions,652,Ungraded,Normal wear,,,0,1,2025-02-26,
2771278,Sandaconda V #252,Pokemon Fusion Strike,524,Ungraded,Normal wear,,,0,1,2025-02-26,
4277102,Blaziken V #TG14,Pokemon Silver Tempest,1999,Ungraded,Normal wear,,,0,1,2025-02-26,
4277185,Unown V #65,Pokemon Silver Tempest,128,Ungraded,Normal wear,,,0,1,2025-02-26,
3667042,Professor's Research: Professor Willow #78,Pokemon Go,411,Ungraded,Normal wear,,,0,1,2025-02-26,
1341515,Morpeko VMAX #38,Pokemon Shining Fates,199,Ungraded,Normal wear,,,0,1,2025-02-26,
6277076,Mime Jr #157,Pokemon Paldean Fates,361,Ungraded,Normal wear,,,0,1,2025-02-26,
5605677,Dragonite ex #159,Pokemon Obsidian Flames,276,Ungraded,Normal wear,,,0,1,2025-02-26,
5953062,Iron Hands ex #223,Pokemon Paradox Rift,650,Ungraded,Normal wear,,,0,1,2025-02-26,
7418658,Terapagos ex #173,Pokemon Stellar Crown,1768,Ungraded,Normal wear,,,0,1,2025-02-26,
8321659,Regigigas [Poke Ball] #86,Pokemon Prismatic Evolutions,299,Ungraded,Normal wear,,,0,1,2025-02-26,
2771227,Dodrio V #201,Pokemon Fusion Strike,189,Ungraded,Normal wear,,,0,1,2025-02-26,
5809559,Tangela #178,Pokemon Scarlet & Violet 151,1032,Ungraded,Normal wear,,,0,1,2025-02-26,
6769643,Secret Box #163,Pokemon Twilight Masquerade,334,Ungraded,Normal wear,,,0,1,2025-02-26,
8244499,Sandy Shocks ex #56,Pokemon Prismatic Evolutions,218,Ungraded,Normal wear,,,0,1,2025-02-26,
4277306,Lugia V #185,Pokemon Silver Tempest,879,Ungraded,Normal wear,,,0,1,2025-02-26,
3188400,Ariados #TG09,Pokemon Brilliant Stars,254,Ungraded,Normal wear,,,0,1,2025-02-26,
4637009,Regigigas V #113,Pokemon Crown Zenith,150,Ungraded,Normal wear,,,0,1,2025-02-26,
2253885,Galarian Zapdos V #80,Pokemon Chilling Reign,169,Ungraded,Normal wear,,,0,1,2025-02-26,
4637117,Gardenia's Vigor #GG61,Pokemon Crown Zenith,842,Ungraded,Normal wear,,,0,1,2025-02-26,
4637124,Origin Forme Dialga VSTAR #GG68,Pokemon Crown Zenith,8614,Ungraded,Normal wear,,,0,1,2025-02-26,
5287538,Clavell #249,Pokemon Paldea Evolved,250,Ungraded,Normal wear,,,0,1,2025-02-26,
5287565,Super Rod #276,Pokemon Paldea Evolved,900,Ungraded,Normal wear,,,0,1,2025-02-26,
6495643,Cinccino #183,Pokemon Temporal Forces,1316,Ungraded,Normal wear,,,0,1,2025-02-26,
3489548,Luxray V #50,Pokemon Astral Radiance,211,Ungraded,Normal wear,,,0,1,2025-02-26,
5287350,Chien-Pao ex #61,Pokemon Paldea Evolved,279,Ungraded,Normal wear,,,0,1,2025-02-26,
6495649,Walking Wake ex #189,Pokemon Temporal Forces,316,Ungraded,Normal wear,,,0,1,2025-02-26,
3216305,Roseanne's Backup #180,Pokemon Brilliant Stars,351,Ungraded,Normal wear,,,0,1,2025-02-26,
8329893,Professor's Research: Professor Sycamore [Poke Ball] #125,Pokemon Prismatic Evolutions,50,Ungraded,Normal wear,,,0,1,2025-02-26,
3188281,Granbull V #57,Pokemon Brilliant Stars,164,Ungraded,Normal wear,,,0,1,2025-02-26,
8321539,Okidogi [Master Ball] #57,Pokemon Prismatic Evolutions,848,Ungraded,Normal wear,,,0,1,2025-02-26,
1673351,Corviknight VMAX #171,Pokemon Battle Styles,999,Ungraded,Normal wear,,,0,1,2025-02-26,
4933978,Slowpoke #204,Pokemon Scarlet & Violet,2509,Ungraded,Normal wear,,,0,1,2025-02-26,
5952865,Armarouge ex #27,Pokemon Paradox Rift,189,Ungraded,Normal wear,,,0,1,2025-02-26,
7108754,Powerglass #97,Pokemon Shrouded Fable,1575,Ungraded,Normal wear,,,0,1,2025-02-26,
5605746,Charizard ex #228,Pokemon Obsidian Flames,2977,Ungraded,Normal wear,,,0,1,2025-02-26,
3188293,Mimikyu VMAX #69,Pokemon Brilliant Stars,301,Ungraded,Normal wear,,,0,1,2025-02-26,
4637109,Hoopa V #GG53,Pokemon Crown Zenith,575,Ungraded,Normal wear,,,0,1,2025-02-26,
5287566,Superior Energy Retrieval #277,Pokemon Paldea Evolved,476,Ungraded,Normal wear,,,0,1,2025-02-26,
4637045,Friends in Sinnoh #149,Pokemon Crown Zenith,830,Ungraded,Normal wear,,,0,1,2025-02-26,
2290675,Poke Kid #70,Pokemon Shining Fates,500,Ungraded,Normal wear,,,0,1,2025-02-26,
2512983,Vaporeon V #172,Pokemon Evolving Skies,1593,Ungraded,Normal wear,,,0,1,2025-02-26,
4277091,Flaaffy #TG03,Pokemon Silver Tempest,289,Ungraded,Normal wear,,,0,1,2025-02-26,
2771301,Elesa's Sparkle #275,Pokemon Fusion Strike,610,Ungraded,Normal wear,,,0,1,2025-02-26,
2513014,Leafeon VMAX #205,Pokemon Evolving Skies,38109,Ungraded,Normal wear,,,0,1,2025-02-26,
